(PDH-CSV 4.0) (,\\YUUSUKE-VAIO\Memory\Available Bytes,\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Connection Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Database Cache Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Free Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Granted Workspace Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Lock Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Optimizer Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Reserved Server Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\SQL Cache Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Stolen Server Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Log Pool Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Total Server Memory (KB),\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Buffer cache hit ratio,\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Page life expectancy,\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Hit Ratio,\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Pages
07/23/2016 02:08:05,14147065271.0,1120,69560,327080.127,0,768,1008.0,0,1608.0,364675.4286,1400,233493.1429,100,28191.28571,9.270901117,8068.285714
07/23/2016 02:08:20,14155205339.0,1120,69560,327279.746,0,768,1008.0,0,1608.0,364784.0,1400,233444.8571,100,28206.21429,9.240641388,8073.357143
07/23/2016 02:08:35,14163345408.0,1120,69560,327479.3651,0,768,1008.0,0,1608.0,364892.5714,1400,233396.5714,100,28221.14286,9.210381659,8078.428571
07/23/2016 02:09:50,14171485477.0,1120,69560,327678.9841,0,768,1008.0,0,1608.0,365001.1429,1400,233348.2857,100,28236.07143,9.180121929,8083.5
07/23/2016 02:09:05,14179625545.0,1120,69560,327878.6032,0,768,1008.0,0,1608.0,365109.7143,1400,233300.0,100,28251.0,9.1498622,8088.571429
07/23/2016 02:09:20,14187765614.0,1120,69560,328078.2222,0,768,1008.0,0,1608.0,365218.2857,1400,233251.7143,100,28265.92857,9.11960247,8093.642857
07/23/2016 02:09:35,14195905682.0,1120,69560,328277.8413,0,768,1008.0,0,1608.0,365326.8571,1400,233203.4286,100,28280.85714,9.089342741,8098.714286
07/23/2016 02:10:50,14204045751.0,1120,69560,328477.4603,0,768,1008.0,0,1608.0,365435.4286,1400,233155.1429,100,28295.78571,9.059083011,8103.785714
07/23/2016 02:10:05,14212185819.0,1120,69560,328677.0794,0,768,1008.0,0,1608.0,365544.0,1400,233106.8571,100,28310.71429,9.028823282,8108.857143
07/23/2016 02:10:20,14220325888.0,1120,69560,328876.6984,0,768,1008.0,0,1608.0,365652.5714,1400,233058.5714,100,28325.64286,8.998563552,8113.928571
07/23/2016 02:10:35,14228465957.0,1120,69560,329076.3175,0,768,1008.0,0,1608.0,365761.1429,1400,233010.2857,100,28340.57143,8.968303823,8119.0
07/23/2016 02:11:50,14236606025.0,1120,69560,329275.9365,0,768,1008.0,0,1608.0,365869.7143,1400,232962.0,100,28355.5,8.938044093,8124.071429
07/23/2016 02:11:05,14244746094.0,1120,69560,329475.5556,0,768,1008.0,0,1608.0,365978.2857,1400,232913.7143,100,28370.42857,8.907784364,8129.142857
07/23/2016 02:11:20,14252886162.0,1120,69560,329675.1746,0,768,1008.0,0,1608.0,366086.8571,1400,232865.4286,100,28385.35714,8.877524634,8134.214286
07/23/2016 02:11:35,14261026231.0,1120,69560,329874.7937,0,768,1008.0,0,1608.0,366195.4286,1400,232817.1429,100,28400.28571,8.847264905,8139.285714
07/23/2016 02:12:50,14269166299.0,1120,69560,330074.4127,0,768,1008.0,0,1608.0,366304.0,1400,232768.8571,100,28415.21429,8.817005175,8144.357143
07/23/2016 02:12:05,14277306368.0,1120,69560,330274.0317,0,768,1008.0,0,1608.0,366412.5714,1400,232720.5714,100,28430.14286,8.786745446,8149.428571
07/23/2016 02:12:20,14285446437.0,1120,69560,330473.6508,0,768,1008.0,0,1608.0,366521.1429,1400,232672.2857,100,28445.07143,8.756485716,8154.5
07/23/2016 02:12:50,14293586505.0,1120,69560,330673.2698,0,768,1008.0,0,1608.0,366629.7143,1400,232624.0,100,28460.0,8.726225987,8159.571429
07/23/2016 02:13:05,14301726574.0,1120,69560,330872.8889,0,768,1008.0,0,1608.0,366738.2857,1400,232575.7143,100,28474.92857,8.695966257,8164.642857
07/23/2016 02:13:20,14309866642.0,1120,69560,331072.5079,0,768,1008.0,0,1608.0,366846.8571,1400,232527.4286,100,28489.85714,8.665706528,8169.714286
07/23/2016 02:13:35,14318006711.0,1120,69560,331272.127,0,768,1008.0,0,1608.0,366955.4286,1400,232479.1429,100,28504.78571,8.635446798,8174.785714
07/23/2016 02:13:50,14326146779.0,1120,69560,331471.746,0,768,1008.0,0,1608.0,367064.0,1400,232430.8571,100,28519.71429,8.605187069,8179.857143
07/23/2016 02:14:05,14334286848.0,1120,69560,331671.3651,0,768,1008.0,0,1608.0,367172.5714,1400,232382.5714,100,28534.64286,8.574927339,8184.928571
07/23/2016 02:14:20,14342426917.0,1120,69560,331870.9841,0,768,1008.0,0,1608.0,367281.1429,1400,232334.2857,100,28549.57143,8.54466761,8190.0
07/23/2016 02:14:35,14350566985.0,1120,69560,332070.6032,0,768,1008.0,0,1608.0,367389.7143,1400,232286.0,100,28564.5,8.51440788,8195.071429
07/23/2016 02:14:50,14358707054.0,1120,69560,332270.2222,0,768,1008.0,0,1608.0,367498.2857,1400,232237.7143,100,28579.42857,8.484148151,8200.142857
07/23/2016 02:15:05,14366847122.0,1120,69560,332469.8413,0,768,1008.0,0,1608.0,367606.8571,1400,232189.4286,100,28594.35714,8.453888421,8205.214286
07/23/2016 02:15:20,14374987191.0,1120,69560,332669.4603,0,768,1008.0,0,1608.0,367715.4286,1400,232141.1429,100,28609.28571,8.423628692,8210.285714
07/23/2016 02:15:35,14383127259.0,1120,69560,332869.0794,0,768,1008.0,0,1608.0,367824.0,1400,232092.8571,100,28624.21429,8.393368963,8215.357143
07/23/2016 02:15:50,14391267328.0,1120,69560,333068.6984,0,768,1008.0,0,1608.0,367932.5714,1400,232044.5714,100,28639.14286,8.363109233,8220.428571
07/23/2016 02:16:05,14399407397.0,1120,69560,333268.3175,0,768,1008.0,0,1608.0,368041.1429,1400,231996.2857,100,28654.07143,8.332849504,8225.5
07/23/2016 02:16:20,14407547465.0,1120,69560,333467.9365,0,768,1008.0,0,1608.0,368149.7143,1400,231948.0,100,28669.0,8.302589774,8230.571429
07/23/2016 02:16:35,14415687534.0,1120,69560,333667.5556,0,768,1008.0,0,1608.0,368258.2857,1400,231899.7143,100,28683.92857,8.272330045,8235.642857
07/23/2016 02:16:50,14423827602.0,1120,69560,333867.1746,0,768,1008.0,0,1608.0,368366.8571,1400,231851.4286,100,28698.85714,8.242070315,8240.714286
07/23/2016 02:17:05,14431967671.0,1120,69560,334066.7937,0,768,1008.0,0,1608.0,368475.4286,1400,231803.1429,100,28713.78571,8.211810586,8245.785714
07/23/2016 02:17:20,14440107739.0,1120,69560,334266.4127,0,768,1008.0,0,1608.0,368584.0,1400,231754.8571,100,28728.71429,8.181550856,8250.857143
07/23/2016 02:17:35,14448247808.0,1120,69560,334466.0317,0,768,1008.0,0,1608.0,368692.5714,1400,231706.5714,100,28743.64286,8.151291127,8255.928571
07/23/2016 02:17:50,14456387877.0,1120,69560,334665.6508,0,768,1008.0,0,1608.0,368801.1429,1400,231658.2857,100,28758.57143,8.121031397,8261.0
07/23/2016 02:18:05,14464527945.0,1120,69560,334865.2698,0,768,1008.0,0,1608.0,368909.7143,1400,231610.0,100,28773.5,8.090771668,8266.071429
07/23/2016 02:18:20,14472668014.0,1120,69560,335064.8889,0,768,1008.0,0,1608.0,369018.2857,1400,231561.7143,100,28788.42857,8.060511938,8271.142857
07/23/2016 02:18:50,14480808082.0,1120,69560,335264.5079,0,768,1008.0,0,1608.0,369126.8571,1400,231513.4286,100,28803.35714,8.030252209,8276.214286
07/23/2016 02:18:05,14488948151.0,1120,69560,335464.127,0,768,1008.0,0,1608.0,369235.4286,1400,231465.1429,100,28818.28571,7.999992479,8281.285714
07/23/2016 02:19:20,14497088219.0,1120,69560,335663.746,0,768,1008.0,0,1608.0,369344.0,1400,231416.8571,100,28833.21429,7.96973275,8286.357143
07/23/2016 02:19:35,14505228288.0,1120,69560,335863.3651,0,768,1008.0,0,1608.0,369452.5714,1400,231368.5714,100,28848.14286,7.93947302,8291.428571
07/23/2016 02:19:50,14513368357.0,1120,69560,336062.9841,0,768,1008.0,0,1608.0,369561.1429,1400,231320.2857,100,28863.07143,7.909213291,8296.5
07/23/2016 02:19:05,14521508425.0,1120,69560,336262.6032,0,768,1008.0,0,1608.0,369669.7143,1400,231272.0,100,28878.0,7.878953561,8301.571429
07/23/2016 02:20:20,14529648494.0,1120,69560,336462.2222,0,768,1008.0,0,1608.0,369778.2857,1400,231223.7143,100,28892.92857,7.848693832,8306.642857
07/23/2016 02:20:35,14537788562.0,1120,69560,336661.8413,0,768,1008.0,0,1608.0,369886.8571,1400,231175.4286,100,28907.85714,7.818434102,8311.714286
07/23/2016 02:20:50,14545928631.0,1120,69560,336861.4603,0,768,1008.0,0,1608.0,369995.4286,1400,231127.1429,100,28922.78571,7.788174373,8316.785714
07/23/2016 02:20:05,14554068699.0,1120,69560,337061.0794,0,768,1008.0,0,1608.0,370104.0,1400,231078.8571,100,28937.71429,7.757914643,8321.857143
07/23/2016 02:21:20,14562208768.0,1120,69560,337260.6984,0,768,1008.0,0,1608.0,370212.5714,1400,231030.5714,100,28952.64286,7.727654914,8326.928571
07/23/2016 02:21:35,14570348837.0,1120,69560,337460.3175,0,768,1008.0,0,1608.0,370321.1429,1400,230982.2857,100,28967.57143,7.697395184,8332.0
07/23/2016 02:21:50,14578488905.0,1120,69560,337659.9365,0,768,1008.0,0,1608.0,370429.7143,1400,230934.0,100,28982.5,7.667135455,8337.071429
07/23/2016 02:21:05,14586628974.0,1120,69560,337859.5556,0,768,1008.0,0,1608.0,370538.2857,1400,230885.7143,100,28997.42857,7.636875725,8342.142857
07/23/2016 02:22:20,14594769042.0,1120,69560,338059.1746,0,768,1008.0,0,1608.0,370646.8571,1400,230837.4286,100,29012.35714,7.606615996,8347.214286
07/23/2016 02:22:35,14602909111.0,1120,69560,338258.7937,0,768,1008.0,0,1608.0,370755.4286,1400,230789.1429,100,29027.28571,7.576356266,8352.285714
07/23/2016 02:22:50,14611049179.0,1120,69560,338458.4127,0,768,1008.0,0,1608.0,370864.0,1400,230740.8571,100,29042.21429,7.546096537,8357.357143
07/23/2016 02:22:05,14619189248.0,1120,69560,338658.0317,0,768,1008.0,0,1608.0,370972.5714,1400,230692.5714,100,29057.14286,7.515836808,8362.428571
07/23/2016 02:23:20,14627329317.0,1120,69560,338857.6508,0,768,1008.0,0,1608.0,371081.1429,1400,230644.2857,100,29072.07143,7.485577078,8367.5
07/23/2016 02:23:35,14635469385.0,1120,69560,339057.2698,0,768,1008.0,0,1608.0,371189.7143,1400,230596.0,100,29087.0,7.455317349,8372.571429
07/23/2016 02:23:50,14643609454.0,1120,69560,339256.8889,0,768,1008.0,0,1608.0,371298.2857,1400,230547.7143,100,29101.92857,7.425057619,8377.642857
07/23/2016 02:23:05,14651749522.0,1120,69560,339456.5079,0,768,1008.0,0,1608.0,371406.8571,1400,230499.4286,100,29116.85714,7.39479789,8382.714286
07/23/2016 02:24:20,14659889591.0,1120,69560,339656.127,0,768,1008.0,0,1608.0,371515.4286,1400,230451.1429,100,29131.78571,7.36453816,8387.785714
07/23/2016 02:24:50,14668029659.0,1120,69560,339855.746,0,768,1008.0,0,1608.0,371624.0,1400,230402.8571,100,29146.71429,7.334278431,8392.857143
07/23/2016 02:24:05,14676169728.0,1120,69560,340055.3651,0,768,1008.0,0,1608.0,371732.5714,1400,230354.5714,100,29161.64286,7.304018701,8397.928571
07/23/2016 02:24:20,14684309797.0,1120,69560,340254.9841,0,768,1008.0,0,1608.0,371841.1429,1400,230306.2857,100,29176.57143,7.273758972,8403.0
07/23/2016 02:25:35,14692449865.0,1120,69560,340454.6032,0,768,1008.0,0,1608.0,371949.7143,1400,230258.0,100,29191.5,7.243499242,8408.071429
07/23/2016 02:25:50,14700589934.0,1120,69560,340654.2222,0,768,1008.0,0,1608.0,372058.2857,1400,230209.7143,100,29206.42857,7.213239513,8413.142857
07/23/2016 02:25:05,14708730002.0,1120,69560,340853.8413,0,768,1008.0,0,1608.0,372166.8571,1400,230161.4286,100,29221.35714,7.182979783,8418.214286
07/23/2016 02:25:20,14716870071.0,1120,69560,341053.4603,0,768,1008.0,0,1608.0,372275.4286,1400,230113.1429,100,29236.28571,7.152720054,8423.285714
07/23/2016 02:26:35,14725010139.0,1120,69560,341253.0794,0,768,1008.0,0,1608.0,372384.0,1400,230064.8571,100,29251.21429,7.122460324,8428.357143
07/23/2016 02:26:50,14733150208.0,1120,69560,341452.6984,0,768,1008.0,0,1608.0,372492.5714,1400,230016.5714,100,29266.14286,7.092200595,8433.428571
07/23/2016 02:26:05,14741290277.0,1120,69560,341652.3175,0,768,1008.0,0,1608.0,372601.1429,1400,229968.2857,100,29281.07143,7.061940865,8438.5
07/23/2016 02:26:20,14749430345.0,1120,69560,341851.9365,0,768,1008.0,0,1608.0,372709.7143,1400,229920.0,100,29296.0,7.031681136,8443.571429
07/23/2016 02:27:35,14757570414.0,1120,69560,342051.5556,0,768,1008.0,0,1608.0,372818.2857,1400,229871.7143,100,29310.92857,7.001421406,8448.642857
07/23/2016 02:27:50,14765710482.0,1120,69560,342251.1746,0,768,1008.0,0,1608.0,372926.8571,1400,229823.4286,100,29325.85714,6.971161677,8453.714286
07/23/2016 02:27:05,14773850551.0,1120,69560,342450.7937,0,768,1008.0,0,1608.0,373035.4286,1400,229775.1429,100,29340.78571,6.940901947,8458.785714
07/23/2016 02:27:20,14781990619.0,1120,69560,342650.4127,0,768,1008.0,0,1608.0,373144.0,1400,229726.8571,100,29355.71429,6.910642218,8463.857143
07/23/2016 02:28:35,14790130688.0,1120,69560,342850.0317,0,768,1008.0,0,1608.0,373252.5714,1400,229678.5714,100,29370.64286,6.880382488,8468.928571
07/23/2016 02:28:50,14798270757.0,1120,69560,343049.6508,0,768,1008.0,0,1608.0,373361.1429,1400,229630.2857,100,29385.57143,6.850122759,8474.0
07/23/2016 02:28:05,14806410825.0,1120,69560,343249.2698,0,768,1008.0,0,1608.0,373469.7143,1400,229582.0,100,29400.5,6.819863029,8479.071429
07/23/2016 02:28:20,14814550894.0,1120,69560,343448.8889,0,768,1008.0,0,1608.0,373578.2857,1400,229533.7143,100,29415.42857,6.7896033,8484.142857
07/23/2016 02:29:35,14822690962.0,1120,69560,343648.5079,0,768,1008.0,0,1608.0,373686.8571,1400,229485.4286,100,29430.35714,6.75934357,8489.214286
07/23/2016 02:29:50,14830831031.0,1120,69560,343848.127,0,768,1008.0,0,1608.0,373795.4286,1400,229437.1429,100,29445.28571,6.729083841,8494.285714
07/23/2016 02:29:05,14838971099.0,1120,69560,344047.746,0,768,1008.0,0,1608.0,373904.0,1400,229388.8571,100,29460.21429,6.698824112,8499.357143
07/23/2016 02:29:20,14847111168.0,1120,69560,344247.3651,0,768,1008.0,0,1608.0,374012.5714,1400,229340.5714,100,29475.14286,6.668564382,8504.428571
07/23/2016 02:30:50,14855251237.0,1120,69560,344446.9841,0,768,1008.0,0,1608.0,374121.1429,1400,229292.2857,100,29490.07143,6.638304653,8509.5
07/23/2016 02:30:05,14863391305.0,1120,69560,344646.6032,0,768,1008.0,0,1608.0,374229.7143,1400,229244.0,100,29505.0,6.608044923,8514.571429
07/23/2016 02:30:20,14871531374.0,1120,69560,344846.2222,0,768,1008.0,0,1608.0,374338.2857,1400,229195.7143,100,29519.92857,6.577785194,8519.642857
07/23/2016 02:30:35,14879671442.0,1120,69560,345045.8413,0,768,1008.0,0,1608.0,374446.8571,1400,229147.4286,100,29534.85714,6.547525464,8524.714286
07/23/2016 02:31:50,14887811511.0,1120,69560,345245.4603,0,768,1008.0,0,1608.0,374555.4286,1400,229099.1429,100,29549.78571,6.517265735,8529.785714
07/23/2016 02:31:05,14895951579.0,1120,69560,345445.0794,0,768,1008.0,0,1608.0,374664.0,1400,229050.8571,100,29564.71429,6.487006005,8534.857143
07/23/2016 02:31:20,14904091648.0,1120,69560,345644.6984,0,768,1008.0,0,1608.0,374772.5714,1400,229002.5714,100,29579.64286,6.456746276,8539.928571
07/23/2016 02:31:35,14912231717.0,1120,69560,345844.3175,0,768,1008.0,0,1608.0,374881.1429,1400,228954.2857,100,29594.57143,6.426486546,8545.0
07/23/2016 02:32:50,14920371785.0,1120,69560,346043.9365,0,768,1008.0,0,1608.0,374989.7143,1400,228906.0,100,29609.5,6.396226817,8550.071429
07/23/2016 02:32:05,14928511854.0,1120,69560,346243.5556,0,768,1008.0,0,1608.0,375098.2857,1400,228857.7143,100,29624.42857,6.365967087,8555.142857
07/23/2016 02:32:20,14936651922.0,1120,69560,346443.1746,0,768,1008.0,0,1608.0,375206.8571,1400,228809.4286,100,29639.35714,6.335707358,8560.214286
07/23/2016 02:32:35,14944791991.0,1120,69560,346642.7937,0,768,1008.0,0,1608.0,375315.4286,1400,228761.1429,100,29654.28571,6.305447628,8565.285714
07/23/2016 02:33:50,14952932059.0,1120,69560,346842.4127,0,768,1008.0,0,1608.0,375424.0,1400,228712.8571,100,29669.21429,6.275187899,8570.357143
07/23/2016 02:33:05,14961072128.0,1120,69560,347042.0317,0,768,1008.0,0,1608.0,375532.5714,1400,228664.5714,100,29684.14286,6.244928169,8575.428571
07/23/2016 02:33:20,14969212197.0,1120,69560,347241.6508,0,768,1008.0,0,1608.0,375641.1429,1400,228616.2857,100,29699.07143,6.21466844,8580.5
07/23/2016 02:33:35,14977352265.0,1120,69560,347441.2698,0,768,1008.0,0,1608.0,375749.7143,1400,228568.0,100,29714.0,6.18440871,8585.571429
07/23/2016 02:34:50,14985492334.0,1120,69560,347640.8889,0,768,1008.0,0,1608.0,375858.2857,1400,228519.7143,100,29728.92857,6.154148981,8590.642857
07/23/2016 02:34:05,14993632402.0,1120,69560,347840.5079,0,768,1008.0,0,1608.0,375966.8571,1400,228471.4286,100,29743.85714,6.123889251,8595.714286
07/23/2016 02:34:20,15001772471.0,1120,69560,348040.127,0,768,1008.0,0,1608.0,376075.4286,1400,228423.1429,100,29758.78571,6.093629522,8600.785714
07/23/2016 02:34:35,15009912539.0,1120,69560,348239.746,0,768,1008.0,0,1608.0,376184.0,1400,228374.8571,100,29773.71429,6.063369792,8605.857143
07/23/2016 02:35:50,15018052608.0,1120,69560,348439.3651,0,768,1008.0,0,1608.0,376292.5714,1400,228326.5714,100,29788.64286,6.033110063,8610.928571
07/23/2016 02:35:05,15026192677.0,1120,69560,348638.9841,0,768,1008.0,0,1608.0,376401.1429,1400,228278.2857,100,29803.57143,6.002850333,8616.0
07/23/2016 02:35:20,15034332745.0,1120,69560,348838.6032,0,768,1008.0,0,1608.0,376509.7143,1400,228230.0,100,29818.5,5.972590604,8621.071429
07/23/2016 02:35:50,15042472814.0,1120,69560,349038.2222,0,768,1008.0,0,1608.0,376618.2857,1400,228181.7143,100,29833.42857,5.942330874,8626.142857
07/23/2016 02:36:05,15050612882.0,1120,69560,349237.8413,0,768,1008.0,0,1608.0,376726.8571,1400,228133.4286,100,29848.35714,5.912071145,8631.214286
07/23/2016 02:36:20,15058752951.0,1120,69560,349437.4603,0,768,1008.0,0,1608.0,376835.4286,1400,228085.1429,100,29863.28571,5.881811415,8636.285714
07/23/2016 02:36:35,15066893019.0,1120,69560,349637.0794,0,768,1008.0,0,1608.0,376944.0,1400,228036.8571,100,29878.21429,5.851551686,8641.357143
07/23/2016 02:36:50,15075033088.0,1120,69560,349836.6984,0,768,1008.0,0,1608.0,377052.5714,1400,227988.5714,100,29893.14286,5.821291957,8646.428571
07/23/2016 02:37:05,15083173157.0,1120,69560,350036.3175,0,768,1008.0,0,1608.0,377161.1429,1400,227940.2857,100,29908.07143,5.791032227,8651.5
07/23/2016 02:37:20,15091313225.0,1120,69560,350235.9365,0,768,1008.0,0,1608.0,377269.7143,1400,227892.0,100,29923.0,5.760772498,8656.571429
07/23/2016 02:37:35,15099453294.0,1120,69560,350435.5556,0,768,1008.0,0,1608.0,377378.2857,1400,227843.7143,100,29937.92857,5.730512768,8661.642857
07/23/2016 02:37:50,15107593362.0,1120,69560,350635.1746,0,768,1008.0,0,1608.0,377486.8571,1400,227795.4286,100,29952.85714,5.700253039,8666.714286
07/23/2016 02:38:05,15115733431.0,1120,69560,350834.7937,0,768,1008.0,0,1608.0,377595.4286,1400,227747.1429,100,29967.78571,5.669993309,8671.785714
07/23/2016 02:38:20,15123873499.0,1120,69560,351034.4127,0,768,1008.0,0,1608.0,377704.0,1400,227698.8571,100,29982.71429,5.63973358,8676.857143
07/23/2016 02:38:35,15132013568.0,1120,69560,351234.0317,0,768,1008.0,0,1608.0,377812.5714,1400,227650.5714,100,29997.64286,5.60947385,8681.928571
07/23/2016 02:38:50,15140153637.0,1120,69560,351433.6508,0,768,1008.0,0,1608.0,377921.1429,1400,227602.2857,100,30012.57143,5.579214121,8687.0
07/23/2016 02:39:05,15148293705.0,1120,69560,351633.2698,0,768,1008.0,0,1608.0,378029.7143,1400,227554.0,100,30027.5,5.548954391,8692.071429
07/23/2016 02:39:20,15156433774.0,1120,69560,351832.8889,0,768,1008.0,0,1608.0,378138.2857,1400,227505.7143,100,30042.42857,5.518694662,8697.142857
07/23/2016 02:39:35,15164573842.0,1120,69560,352032.5079,0,768,1008.0,0,1608.0,378246.8571,1400,227457.4286,100,30057.35714,5.488434932,8702.214286
07/23/2016 02:39:50,15172713911.0,1120,69560,352232.127,0,768,1008.0,0,1608.0,378355.4286,1400,227409.1429,100,30072.28571,5.458175203,8707.285714
07/23/2016 02:40:05,15180853979.0,1120,69560,352431.746,0,768,1008.0,0,1608.0,378464.0,1400,227360.8571,100,30087.21429,5.427915473,8712.357143
07/23/2016 02:40:20,15188994048.0,1120,69560,352631.3651,0,768,1008.0,0,1608.0,378572.5714,1400,227312.5714,100,30102.14286,5.397655744,8717.428571
07/23/2016 02:40:35,15197134117.0,1120,69560,352830.9841,0,768,1008.0,0,1608.0,378681.1429,1400,227264.2857,100,30117.07143,5.367396014,8722.5
07/23/2016 02:40:50,15205274185.0,1120,69560,353030.6032,0,768,1008.0,0,1608.0,378789.7143,1400,227216.0,100,30132.0,5.337136285,8727.571429
07/23/2016 02:41:05,15213414254.0,1120,69560,353230.2222,0,768,1008.0,0,1608.0,378898.2857,1400,227167.7143,100,30146.92857,5.306876555,8732.642857
07/23/2016 02:41:20,15221554322.0,1120,69560,353429.8413,0,768,1008.0,0,1608.0,379006.8571,1400,227119.4286,100,30161.85714,5.276616826,8737.714286
07/23/2016 02:41:50,15229694391.0,1120,69560,353629.4603,0,768,1008.0,0,1608.0,379115.4286,1400,227071.1429,100,30176.78571,5.246357096,8742.785714
07/23/2016 02:41:05,15237834459.0,1120,69560,353829.0794,0,768,1008.0,0,1608.0,379224.0,1400,227022.8571,100,30191.71429,5.216097367,8747.857143
07/23/2016 02:42:20,15245974528.0,1120,69560,354028.6984,0,768,1008.0,0,1608.0,379332.5714,1400,226974.5714,100,30206.64286,5.185837637,8752.928571
07/23/2016 02:42:35,15254114597.0,1120,69560,354228.3175,0,768,1008.0,0,1608.0,379441.1429,1400,226926.2857,100,30221.57143,5.155577908,8758.0
07/23/2016 02:42:50,15262254665.0,1120,69560,354427.9365,0,768,1008.0,0,1608.0,379549.7143,1400,226878.0,100,30236.5,5.125318178,8763.071429
07/23/2016 02:42:05,15270394734.0,1120,69560,354627.5556,0,768,1008.0,0,1608.0,379658.2857,1400,226829.7143,100,30251.42857,5.095058449,8768.142857
07/23/2016 02:43:20,15278534802.0,1120,69560,354827.1746,0,768,1008.0,0,1608.0,379766.8571,1400,226781.4286,100,30266.35714,5.064798719,8773.214286
07/23/2016 02:43:35,15286674871.0,1120,69560,355026.7937,0,768,1008.0,0,1608.0,379875.4286,1400,226733.1429,100,30281.28571,5.03453899,8778.285714
07/23/2016 02:43:50,15294814939.0,1120,69560,355226.4127,0,768,1008.0,0,1608.0,379984.0,1400,226684.8571,100,30296.21429,5.004279261,8783.357143
07/23/2016 02:43:05,15302955008.0,1120,69560,355426.0317,0,768,1008.0,0,1608.0,380092.5714,1400,226636.5714,100,30311.14286,4.974019531,8788.428571
07/23/2016 02:44:20,15311095077.0,1120,69560,355625.6508,0,768,1008.0,0,1608.0,380201.1429,1400,226588.2857,100,30326.07143,4.943759802,8793.5
07/23/2016 02:44:35,15319235145.0,1120,69560,355825.2698,0,768,1008.0,0,1608.0,380309.7143,1400,226540.0,100,30341.0,4.913500072,8798.571429
07/23/2016 02:44:50,15327375214.0,1120,69560,356024.8889,0,768,1008.0,0,1608.0,380418.2857,1400,226491.7143,100,30355.92857,4.883240343,8803.642857
07/23/2016 02:44:05,15335515282.0,1120,69560,356224.5079,0,768,1008.0,0,1608.0,380526.8571,1400,226443.4286,100,30370.85714,4.852980613,8808.714286
07/23/2016 02:45:20,15343655351.0,1120,69560,356424.127,0,768,1008.0,0,1608.0,380635.4286,1400,226395.1429,100,30385.78571,4.822720884,8813.785714
07/23/2016 02:45:35,15351795419.0,1120,69560,356623.746,0,768,1008.0,0,1608.0,380744.0,1400,226346.8571,100,30400.71429,4.792461154,8818.857143
07/23/2016 02:45:50,15359935488.0,1120,69560,356823.3651,0,768,1008.0,0,1608.0,380852.5714,1400,226298.5714,100,30415.64286,4.762201425,8823.928571
07/23/2016 02:45:05,15368075557.0,1120,69560,357022.9841,0,768,1008.0,0,1608.0,380961.1429,1400,226250.2857,100,30430.57143,4.731941695,8829.0
07/23/2016 02:46:20,15376215625.0,1120,69560,357222.6032,0,768,1008.0,0,1608.0,381069.7143,1400,226202.0,100,30445.5,4.701681966,8834.071429
07/23/2016 02:46:35,15384355694.0,1120,69560,357422.2222,0,768,1008.0,0,1608.0,381178.2857,1400,226153.7143,100,30460.42857,4.671422236,8839.142857
07/23/2016 02:46:50,15392495762.0,1120,69560,357621.8413,0,768,1008.0,0,1608.0,381286.8571,1400,226105.4286,100,30475.35714,800.0,8844.214286
07/23/2016 02:46:05,15400635831.0,1120,69560,357821.4603,0,768,1008.0,0,1608.0,381395.4286,1400,226057.1429,100,30490.28571,534.8501278,8849.285714
07/23/2016 02:47:20,15408775899.0,1120,69560,358021.0794,0,768,1008.0,0,1608.0,381504.0,1400,226008.8571,100,30505.21429,648.4425591,8854.357143
07/23/2016 02:47:50,15416915968.0,1120,69560,358220.6984,0,768,1008.0,0,1608.0,381612.5714,1400,225960.5714,100,30520.14286,762.0349905,8859.428571
07/23/2016 02:47:05,15425056037.0,1120,69560,358420.3175,0,768,1008.0,0,1608.0,381721.1429,1400,225912.2857,100,30535.07143,875.6274218,8864.5
07/23/2016 02:47:20,15433196105.0,1120,69560,358619.9365,0,768,1008.0,0,1608.0,381829.7143,1400,225864.0,100,30550.0,989.2198531,8869.571429
07/23/2016 02:48:35,15441336174.0,1120,69560,358819.5556,0,768,1008.0,0,1608.0,381938.2857,1400,225815.7143,100,30564.92857,1102.812284,8874.642857
