(PDH-CSV 4.0) (,Memory Manager\Database Cache Memory (MB),Memory Manager\Stolen Server Memory (MB),Memory Manager\Free Memory (MB),Memory Manager\Total Server Memory (MB),Memory Manager\Connection Memory (MB),Memory Manager\Lock Memory (MB),Memory Manager\Optimizer Memory (MB),Memory Manager\SQL Cache Memory (MB),Plan Cache(_Total)\Cache Memory (MB),Memory Manager\Reserved Server Memory (MB),Memory Manager\Granted Workspace Memory (MB),Buffer Manager\Page life expectancy,Buffer Manager\Lazy writes/sec,Buffer Manager\Buffer cache hit ratio,Plan Cache(_Total)\Cache Hit Ratio
11/28/2016 23:31:30.424,682.5859375,309.25,32.15625,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,879,0,100.0,90.7204385278
11/28/2016 23:31:40.428,682.5859375,309.125,32.28125,1023.9921875,1.2265625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,888,0,100.0,90.7276995305
11/28/2016 23:31:50.420,682.5859375,309.1484375,32.2578125,1023.9921875,1.25,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,899,0,100.0,90.7421875
11/28/2016 23:32:00.425,682.5859375,309.1484375,32.2578125,1023.9921875,1.25,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,909,0,100.0,90.7494145199
11/28/2016 23:32:10.422,682.5859375,309.2109375,32.1953125,1023.9921875,1.2890625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,919,0,100.0,90.7566302652
11/28/2016 23:32:20.420,682.5859375,309.2109375,32.1953125,1023.9921875,1.2890625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,929,0,100.0,90.7638347623
11/28/2016 23:32:30.422,682.5859375,309.2109375,32.1953125,1023.9921875,1.2890625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,939,0,100.0,90.7710280374
11/28/2016 23:32:40.425,682.5859375,309.265625,32.140625,1023.9921875,1.34375,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,949,0,100.0,90.7782101167
11/28/2016 23:32:50.422,682.5859375,309.265625,32.140625,1023.9921875,1.34375,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,959,0,100.0,90.7925407925
11/28/2016 23:33:00.423,682.5859375,309.265625,32.140625,1023.9921875,1.34375,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,969,0,100.0,90.799689441
11/28/2016 23:33:10.422,682.5859375,309.265625,32.140625,1023.9921875,1.34375,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,979,0,100.0,90.8068269977
11/28/2016 23:33:20.429,682.5859375,309.265625,32.140625,1023.9921875,1.34375,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,989,0,100.0,90.8139534884
11/28/2016 23:33:30.414,682.5859375,309.265625,32.140625,1023.9921875,1.34375,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,999,0,100.0,90.8210689388
11/28/2016 23:33:40.417,682.5859375,309.2734375,32.1328125,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1008,0,100.0,90.8281733746
11/28/2016 23:33:50.426,682.5859375,309.2734375,32.1328125,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1018,0,100.0,90.8423493045
11/28/2016 23:34:00.420,682.5859375,309.2734375,32.1328125,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1029,0,100.0,90.8494208494
11/28/2016 23:34:10.426,682.5859375,309.2734375,32.1328125,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1039,0,100.0,90.8564814815
11/28/2016 23:34:20.428,682.5859375,309.2734375,32.1328125,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1049,0,100.0,90.8635312259
11/28/2016 23:34:30.414,682.5859375,309.2734375,32.1328125,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1059,0,100.0,90.8705701079
11/28/2016 23:34:40.416,682.5859375,309.2734375,32.1328125,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1069,0,100.0,90.8775981524
11/28/2016 23:34:50.425,682.5859375,309.2734375,32.1328125,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1079,0,100.0,90.8916218294
11/28/2016 23:35:00.422,682.5859375,309.2734375,32.1328125,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1089,0,100.0,90.8986175115
11/28/2016 23:35:10.424,682.5859375,309.2734375,32.1328125,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1099,0,100.0,90.9056024559
11/28/2016 23:35:20.423,682.5859375,309.2734375,32.1328125,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1109,0,100.0,90.9125766871
11/28/2016 23:35:30.428,682.5859375,309.2734375,32.1328125,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1119,0,100.0,90.9195402299
11/28/2016 23:35:40.419,682.5859375,309.2578125,32.1484375,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1129,0,100.0,90.9264931087
11/28/2016 23:35:50.425,682.5859375,309.2578125,32.1484375,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1138,0,100.0,90.9403669725
11/28/2016 23:36:00.426,682.5859375,309.2578125,32.1484375,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1149,0,100.0,90.9472880061
11/28/2016 23:36:10.427,682.5859375,309.28125,32.125,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1159,0,100.0,90.9541984733
11/28/2016 23:36:20.414,682.5859375,309.28125,32.125,1023.9921875,1.3515625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1169,0,100.0,90.9610983982
11/28/2016 23:36:30.426,682.5859375,309.25,32.15625,1023.9921875,1.328125,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1179,0,100.0,90.9679878049
11/28/2016 23:36:40.429,682.5859375,309.140625,32.265625,1023.9921875,1.21875,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1189,0,100.0,90.9748667174
11/28/2016 23:36:50.414,682.5859375,309.1484375,32.2578125,1023.9921875,1.2265625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1199,0,100.0,90.9885931559
11/28/2016 23:37:00.415,682.5859375,309.1484375,32.2578125,1023.9921875,1.2265625,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1209,0,100.0,90.9954407295
11/28/2016 23:37:10.420,682.5859375,309.171875,32.234375,1023.9921875,1.25,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1219,0,100.0,91.0022779043
11/28/2016 23:37:20.422,682.5859375,309.171875,32.234375,1023.9921875,1.25,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1229,0,100.0,91.0091047041
11/28/2016 23:37:30.429,682.5859375,309.171875,32.234375,1023.9921875,1.25,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1239,0,100.0,91.0159211524
11/28/2016 23:37:40.424,682.5859375,309.2265625,32.1796875,1023.9921875,1.3046875,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1249,0,100.0,91.0227272727
11/28/2016 23:37:50.427,682.5859375,309.2265625,32.1796875,1023.9921875,1.3046875,15.578125,0.9921875,1.671875,23.9609375,0.0,0.0,1258,0,100.0,91.0363086233
